account,emotion,count
TallGBanana15,negative,3
TallGBread2,negative,4
TallGBread2,neutral,1
TallGBread2,positive,2
TallGLight,negative,11
TallGLight,neutral,1
TallGarciaBowl91,negative,4
TallGattonCouch63,negative,2
TallGattonCouch63,positive,3
TallGonzalesBread,negative,4
TallGonzalesBread,positive,1
TallGoodrichPlate1995,negative,9
TallGoodrichPlate1995,neutral,1
TallGoodrichPlate1995,positive,1
TallGreenCouch,negative,4
TallGurneyPlate2014,negative,3
TallGurneyPlate2014,neutral,1
TallHBanana33,negative,3
TallHCandy11,negative,14
TallHCandy11,positive,1
TallHCar29,negative,8
TallHCar29,positive,1
TallHPlate1983,negative,9
TallHPlate1983,positive,1
TallHawkinsCar,negative,14
TallHawkinsCar,positive,1
TallHouseBryan_Smith,negative,16
TallHouseBryan_Smith,positive,1
TallHouseHirsh,negative,9
TallHousePoirier,negative,9
TallHousePoirier,positive,1
TallHuneycuttCouch70,negative,4
TallIcecreamStephen_Liberty,negative,12
TallIcecreamStephen_Liberty,positive,1
TallIcecreamStewart,negative,21
TallJBanana,negative,20
TallJBanana,neutral,1
TallJBanana,positive,2
TallJCandy,negative,8
TallJCandy,neutral,1
TallJCar,negative,13
TallJCar,neutral,3
TallJPlate,negative,2
TallJPlate,positive,1
TallJanetPlate,negative,1
TallKHouse,negative,6
TallKHouse,neutral,1
TallKHouse,positive,1
TallKIcecream,negative,2
TallKIcecream,neutral,1
TallKathleenHouse,negative,3
TallLCandy,negative,6
TallLCandy,positive,2
TallLarsonCar,negative,1
TallLarsonCar,neutral,1
TallLightKevin,negative,3
TallLightKevin,positive,2
TallLightMaria,negative,2
TallLightSallie,negative,4
TallLightSallie,positive,1
TallLisaBanana,negative,12
TallLisaBanana,neutral,4
TallLisaBanana,positive,1
TallLongBread,negative,7
TallLongBread,neutral,3
TallMBowl,negative,13
TallMBowl,positive,2
TallMCouch,negative,13
TallMLight,negative,9
TallMLight,neutral,3
TallMPlate2010,negative,5
TallMPlate2010,positive,1
TallMarkLight,negative,10
TallMarvinCandy,negative,6
TallMaryCouch,negative,15
TallMaryCouch,neutral,1
TallMaryCouch,positive,1
TallMayesHouse2003,negative,7
TallMillsBread,negative,5
TallMillsBread,neutral,1
TallMobiliaCouch1964,negative,10
TallMobiliaCouch1964,neutral,2
TallMosleyBread,negative,6
TallNBanana1970,negative,15
TallNBanana1970,neutral,1
TallOwensCar,negative,7
TallOwensCar,neutral,1
TallPBanana1958,negative,18
TallPBanana1958,neutral,1
TallPBanana1958,positive,1
TallPCouch1979,negative,17
TallPCouch1979,neutral,2
TallPCouch1979,positive,3
TallPPlate,negative,18
TallPPlate,neutral,1
TallPlateKevin,negative,2
TallPlateKevin,neutral,2
TallPlatePaige,negative,4
TallPriceBread2016,negative,2
TallPriceBread2016,positive,1
TallRCar,negative,8
TallRLight1950,negative,9
TallRLight1950,positive,1
TallRedingCouch,negative,4
TallRedingCouch,positive,2
TallSCandy,negative,9
TallSCandy,neutral,2
TallSCandy,positive,2
TallSHouse,negative,3
TallSHouse,positive,1
TallSIcecream19,negative,5
TallSLight,negative,10
TallSLight,positive,1
TallSaleadoCouch,negative,9
TallSaleadoCouch,neutral,2
TallSaleadoCouch,positive,1
TallSouthwardCandy30,negative,22
TallSouthwardCandy30,positive,1
TallSuarezBread,negative,12
TallSuarezBread,positive,2
TallSwaffordCandy21,negative,13
TallSwaffordCandy21,positive,2
TallThompsonCouch,negative,9
TallToniHouse,negative,12
TallTorresIcecream,negative,2
TallTrentBread,negative,3
TallWBanana,negative,8
TallWBanana,neutral,2
TallWBanana16,negative,11
TallWBanana16,neutral,1
TallWCandy,negative,11
TallWCouch,negative,9
TallWallaceBread1967,negative,6
TallWardIcecream,negative,6
TallWardIcecream,neutral,1
TallWayneIcecream,negative,7
TallWayneIcecream,neutral,1
TallWoodyHouse,negative,9
TallYLight65,negative,7
Tammy_ReynosoWhale1958,negative,6
Tarango63,negative,6
Tarango63,neutral,1
Tarango63,positive,2
Tashia1960B,negative,6
Taylor10,negative,6
Taylor61,negative,7
TedrowBear38,negative,13
Tereasa2009,negative,7
Tereasa2009,positive,1
Teresa8Hamiton,negative,13
Teresa97A,negative,14
TeresaMouse44,negative,2
Teresa_JacksonWhale1,negative,2
Teresa_JacksonWhale1,positive,1
Terrapin Springs Schools,negative,4
Terrapin Springs Schools,positive,1
TerrapinSpringsSchool,positive,1
TerrapinSpringsSchools,negative,6
Terrence_ParkerOctopus1978,negative,3
Terrie1957,negative,3
TerryMouse97,negative,11
TerryMouse97,neutral,1
TheMainMan,negative,1
Thelma_AquinoBird1972,negative,13
Thelma_AquinoBird1972,positive,1
TheresaDog1987,negative,8
TheresaDog1987,neutral,1
TheresaDog1987,positive,1
TheresaGuapoO,negative,9
TheresaGuapoO,neutral,1
TheresaGuapoO,positive,2
Theresa_BranchOctopus1991,negative,6
Theresa_BranchOctopus1991,neutral,1
Theresa_Pugh35,negative,9
Theresa_Pugh35,neutral,1
Theresa_Pugh35,positive,1
ThesaurusGasCompany,negative,1
Thomas1973,negative,10
Thomas1973,neutral,2
Thomas1973,positive,3
Thomas1991,negative,10
Thomas1991,neutral,1
Thomas39Mckee,negative,10
Thomas39Mckee,positive,3
ThomasBird37,negative,7
ThomasBird37,neutral,1
ThomasBird65,negative,4
ThomasBird65,positive,1
ThomasCat1955,negative,9
ThomasCat1955,positive,1
ThomasCleverM,negative,3
ThomasCleverM,positive,1
ThomasFamousFrancisco,negative,9
ThomasFamousFrancisco,positive,1
ThomasFamousKramer,negative,6
ThomasFamousKramer,neutral,1
ThomasFamousKramer,positive,2
ThomasLion1981,negative,4
ThomasMouse2007,negative,5
ThomasMouse2007,neutral,2
ThomasMouse2007,positive,1
ThomasOctopus2,negative,6
ThomasOctopus2,neutral,2
ThomasOctopus2,positive,1
ThomasOctopus75,negative,10
ThomasOctopus75,neutral,2
Thompson1965,negative,6
ThorneWhale75,negative,8
Thurman79F,negative,7
Thurman79F,neutral,1
Thurman79F,positive,1
Timmons53,negative,12
Timmons53,neutral,4
Timmons53,positive,4
Timothy97,negative,4
TimothyCleverN,negative,7
Timothy_TaylorWhale1969,negative,7
Timothy_TaylorWhale1969,positive,2
Tina1974,negative,2
TinaGuapoLove,negative,4
Tina_Krause1966,negative,2
Tina_Krause1966,neutral,1
TinyDino,negative,1
Tisdale14,negative,3
Toby_HoyleHorse70,negative,4
Todd_AmesBird27,negative,5
Todd_GayBird58,negative,1
TollefsonCat77,negative,7
TollefsonCat77,positive,1
TomOctopus19,negative,7
TomOctopus19,neutral,1
TomOctopus19,positive,4
Toni93Vance,negative,2
ToniDog43,negative,2
TonyPeterson,negative,62
TonyPeterson,neutral,6
Tonya1989Ross,negative,12
TorTuga12,negative,1
Tracey1976G,negative,1
TracyCleverJ,negative,15
TracyCleverJ,positive,1
Travis42,negative,8
Travis42,positive,1
Travis58,negative,6
Travis58,neutral,1
TravisMouse83,negative,7
TravisMouse83,neutral,1
TravisTallBenson,negative,4
TravisTallBenson,positive,1
TreloarWhale42,negative,4
TroiloFish83,negative,6
TroiloFish83,neutral,1
TroiloFish83,positive,1
TurnerBear39,negative,7
TurnerBear39,positive,1
TwentyOne,negative,1
TyroneTallJackson,negative,2
UteCuriousS,negative,6
V59Bishop,negative,4
VAttentativeFugate,negative,3
VAttentativeFugate,positive,1
VCandidBeaulieu,negative,7
VCandidBeaulieu,neutral,1
VCandidBeaulieu,positive,2
VanessaCorwin,negative,28
VanessaCorwin,neutral,2
VasquezFish82,negative,3
VeraFish2009,negative,5
VeronicaDarkBlom,negative,5
VeryPopularSingerLalisaManoban,negative,16
VeryPopularSingerLalisaManoban,neutral,1
Vicky61Spurlock,negative,9
Victor2004Revis,negative,3
Villa1982,negative,10
Villa1982,positive,1
VillagomezLion14,negative,7
Vilma44H,negative,4
Vilma44H,positive,1
VincentObnoxiousC,negative,10
Viola_Berry97,negative,3
VirginaCleverB,negative,5
VirginaCleverB,neutral,1
Virginia66,negative,3
Virginia66,neutral,1
VirginiaFastManteca,negative,3
VirginiaFastManteca,positive,1
VirginiaGuapoR,negative,4
VirginiaGuapoR,positive,1
Vivian91S,negative,9
Vivian91S,neutral,1
VivianFamousD,negative,5
VivianFamousD,neutral,1
VivianFamousD,positive,1
VivianSmartH,negative,5
VivianSmartH,neutral,1
W22Thorp,negative,13
W22Thorp,neutral,1
W25Coates,negative,12
W25Coates,neutral,2
W25Coates,positive,2
W68Duran,negative,12
W68Duran,positive,1
W71Racine,negative,4
W71Racine,neutral,1
W83Chacon,negative,15
W83Chacon,neutral,1
WBusyThompson,negative,5
WBusyThompson,positive,1
WFuriousL,negative,4
WadeBear67,negative,2
WadeBear67,positive,1
Wagner2017,negative,15
Wagner2017,neutral,2
Walker2012,negative,9
Walker2012,positive,1
Walker86,negative,2
WalkerTree,negative,19
Wallace1997,negative,7
Wallace_Lawrence6,negative,2
Walter47D,negative,6
Walter47D,positive,1
Walter90P,negative,17
Walter90P,neutral,1
Walter90P,positive,1
WalterBear25,negative,10
Walter_Okeefe1958,negative,3
Walter_Okeefe1958,positive,1
WarneOctopus1973,negative,11
WarneOctopus1973,neutral,1
WarneOctopus1973,positive,1
WarrenFleetS,negative,4
WarrenOctopus17,negative,4
WarrenOctopus17,positive,1
WatchAmbroseLearn,negative,13
WatchAmbroseLearn,neutral,3
WatchesAlbeeHorse,negative,18
WatchesAlbeeHorse,neutral,1
WatchesAlbeeHorse,positive,1
WatchesAngela_RogerCat,negative,7
WatchesAnnaBear,negative,7
WatchesAnnette_BurkDog,negative,24
WatchesAnnette_BurkDog,positive,2
WatchesBeatrice_JonesOctopus,negative,6
WatchesBeckie_SukWhale,negative,6
WatchesBilly_KingOctopus,negative,3
WatchesBrady_BridgesBird,negative,5
WatchesBrendaCat,negative,1
WatchesBrendaCat,neutral,3
WatchesBruce_ParkerBird,negative,4
WatchesBruce_ParkerBird,positive,1
WatchesBurtWhale,negative,15
WatchesBurtWhale,neutral,4
WatchesCarlisleOctopus,negative,7
WatchesCastillaDog,negative,2
WatchesCeaMouse,negative,12
WatchesCeaMouse,positive,1
WatchesCharlesLion,negative,4
WatchesCharlesLion,positive,1
WatchesChongDog,negative,6
WatchesClarkHorse,negative,4
WatchesClarkHorse,positive,1
WatchesColemanBird,negative,5
WatchesConnellCat,negative,7
WatchesConnellCat,neutral,2
WatchesCottrellBear,negative,12
WatchesCottrellBear,neutral,1
WatchesCristHorse,negative,14
WatchesCristHorse,neutral,2
WatchesCynthiaWhale,negative,12
WatchesCynthiaWhale,positive,1
WatchesDebbie_JacksonLion,negative,12
WatchesDebbie_JacksonLion,neutral,2
WatchesDebbie_JacksonLion,positive,1
WatchesDelgadoWhale,negative,9
WatchesDelgadoWhale,positive,2
WatchesDolly_ThomasDog,negative,7
WatchesDolly_ThomasDog,positive,1
WatchesEgglestonOctopus,negative,10
WatchesEgglestonOctopus,positive,1
WatchesEmmaBird,negative,1
WatchesErnestLion,negative,2
WatchesEsperanza_GetzschmanOctopus,negative,2
WatchesEsperanza_GetzschmanOctopus,positive,1
WatchesEva_CarringtonBear,negative,10
WatchesEva_CarringtonBear,neutral,1
WatchesFidlerCat,negative,7
WatchesFidlerCat,neutral,1
WatchesFidlerCat,positive,1
WatchesGilbertLion,negative,2
WatchesGilbertLion,neutral,1
WatchesHarrisonMouse,negative,6
WatchesHatfieldLion,negative,7
WatchesHatfieldLion,positive,1
WatchesHeather_MooreHorse,negative,8
WatchesIna_CowellMouse,negative,5
WatchesIna_CowellMouse,neutral,1
WatchesIna_CowellMouse,positive,2
WatchesJeffreyCat,negative,11
WatchesJeffreyCat,neutral,3
WatchesJeffreyCat,positive,1
WatchesJeffreyFish,negative,7
WatchesJeffreyFish,positive,1
WatchesJessicaBird,negative,12
WatchesJessicaBird,neutral,1
WatchesJohn_RobertsCat,negative,4
WatchesJohn_RobertsCat,neutral,1
WatchesJudithBird,negative,5
WatchesJudithBird,positive,2
WatchesKathleenCat,negative,22
WatchesKathleenCat,neutral,2
WatchesKathleenCat,positive,2
WatchesKathryn_OrensteinCat,negative,1
WatchesKimberly_OdomLion,negative,17
WatchesKimberly_OdomLion,positive,3
WatchesKurtCat,negative,9
WatchesKurtCat,positive,1
WatchesLarkinBear,negative,13
WatchesLarkinBear,neutral,1
WatchesLavette_KoshiolHorse,negative,12
WatchesLavette_KoshiolHorse,positive,2
WatchesLoweLion,negative,5
WatchesLynn_JohnsLion,negative,15
WatchesLynn_JohnsLion,neutral,1
WatchesLynn_JohnsLion,positive,3
WatchesMae_KestersonMouse,negative,4
WatchesMae_KestersonMouse,positive,1
WatchesMarieLion,negative,6
WatchesMark_BushWhale,negative,14
WatchesMark_BushWhale,neutral,2
WatchesMaryCat,negative,6
WatchesMaryCat,positive,1
WatchesMichael_ObrienMouse,negative,12
WatchesMichael_ObrienMouse,positive,2
WatchesMielkeMouse,negative,11
WatchesNancy_LittleLion,negative,7
WatchesNancy_LittleLion,neutral,1
WatchesNathan_SheehanHorse,negative,6
WatchesNewportMouse,negative,6
WatchesNewportMouse,positive,1
WatchesNorvellDog,negative,7
WatchesOlgaBear,negative,15
WatchesOlgaBear,positive,3
WatchesPetersonFish,negative,7
WatchesPetersonFish,neutral,1
WatchesPhippsHorse,negative,5
WatchesRaymond_SchrootCat,positive,1
WatchesRichardBird,negative,2
WatchesRobertsonBird,negative,8
WatchesRobertsonBird,neutral,1
WatchesRoger_GardnerBear,negative,6
WatchesRoyHorse,negative,3
WatchesRoyHorse,neutral,1
WatchesRussellHorse,negative,4
WatchesRussellHorse,neutral,1
WatchesSal_GuillenDog,negative,7
WatchesSamantha_PickelCat,negative,10
WatchesSamantha_PickelCat,positive,1
WatchesScottOctopus,negative,1
WatchesScottOctopus,neutral,2
WatchesScott_NashLion,negative,3
WatchesScott_NashLion,neutral,1
WatchesSharonLion,negative,13
WatchesSharonLion,neutral,1
WatchesSharonLion,positive,1
WatchesStevenLion,negative,12
WatchesStevenLion,neutral,2
WatchesSusanOctopus,negative,8
WatchesSusanOctopus,positive,2
WatchesSylvia_SteppOctopus,negative,3
WatchesSylvia_SteppOctopus,positive,1
WatchesTerrie_NolandDog,negative,11
WatchesThomasBird,negative,14
WatchesThomasBird,neutral,1
WatchesThomasBird,positive,2
WatchesTimothy_LangfordWhale,negative,7
WatchesWayneDog,negative,2
WatchesWellsOctopus,negative,8
WatchesWellsOctopus,neutral,1
WatchesWhaleyMouse,negative,5
WatchesWhaleyMouse,positive,1
WatchesWilliamsonBird,negative,4
WatchesWilliamsonBird,neutral,1
WatchesWilliamsonBird,positive,1
WatsonDog3,negative,9
WatsonDog3,neutral,1
WavethaFlag,negative,1
Wayne98P,negative,24
Wayne98P,positive,2
WeAreU,negative,1
Webster85,negative,5
Weeden1958,negative,10
Weeden1958,neutral,1
Wendell_Walker2012,negative,6
Wendell_Walker2012,neutral,1
Wendell_Walker2012,positive,1
Wesley_RodriguezLion1969,negative,13
Wesley_RodriguezLion1969,positive,1
Westie,negative,1
WhatAGoodDay,negative,1
WhatNowHow,negative,1
White1980,negative,7
White1980,positive,1
White1991,negative,8
White1991,positive,1
Whitefield55,negative,6
Whitefield55,positive,1
Whitehead1993,negative,4
Whitehead1993,neutral,1
WhoDunnit,negative,1
Whosawhutzit,negative,7
Whosawhutzit,positive,1
WieldsMattoc,negative,13
Wilbur1994B,negative,11
Wilbur1994B,neutral,1
Wilbur1994B,positive,3
WilburtheWonderPig,negative,1
Wilcox1969,negative,8
Wilcox1969,positive,3
Wildes78,negative,9
Wildes78,positive,2
WileyABanana43,negative,6
WileyABanana43,neutral,2
WileyABanana43,positive,2
WileyAHouse,negative,2
WileyAHouse,neutral,1
WileyAHouse,positive,2
WileyAHouse1950,negative,8
WileyAHouse5,negative,11
WileyAHouse5,positive,1
WileyAldapeCouch2013,negative,6
WileyAlexanderBread,negative,2
WileyBCandy,negative,8
WileyBCandy33,negative,5
WileyBLight,negative,20
WileyBLight,neutral,1
WileyBLight,positive,1
WileyBPlate,negative,11
WileyBPlate,neutral,1
WileyBananaCharles,negative,3
WileyBananaCharles,neutral,1
WileyBirnbaumLight2002,negative,1
WileyBorrorCouch,negative,5
WileyBorrorCouch,neutral,2
WileyBorrorCouch,positive,1
WileyBowlDavid_Perez,negative,8
WileyBowlEdward_Simpson,negative,1
WileyBowlJimmy_Ortiz,negative,3
WileyBowlJimmy_Ortiz,neutral,1
WileyBowlJohn,negative,4
WileyBowlJoyce_Avino,negative,5
WileyBowlThomas_Lightfoot,negative,3
WileyBowlThomas_Lightfoot,neutral,1
WileyBreadElizabeth_Wendell,negative,4
WileyBreadNicholas_Orabuena,negative,1
WileyBreadNicholas_Orabuena,neutral,2
WileyBreadNicholas_Orabuena,positive,1
WileyBreadScott,negative,3
WileyBrendaBowl,negative,3
WileyBrendaBowl,positive,1
WileyBuckinghamIcecream90,negative,6
WileyCBanana,negative,6
WileyCBanana,neutral,1
WileyCBanana,positive,1
WileyCCandy83,negative,1
WileyCCar,negative,11
WileyCCar,positive,1
WileyCPlate,negative,14
WileyCPlate,neutral,2
WileyCPlate,positive,3
WileyCandyJarrod,negative,3
WileyCandyTami,negative,8
WileyCandyTina_Coble,negative,7
WileyCandyTina_Coble,neutral,1
WileyCarAndrea_Cruz,negative,2
WileyCarAndrea_Cruz,positive,1
WileyCarBillie,negative,2
WileyCarBillie,neutral,1
WileyCarJaimes,negative,9
WileyCarJaimes,neutral,1
WileyCarJaimes,positive,1
WileyCarLynn_Hawkins,negative,7
WileyCarLynn_Hawkins,positive,1
WileyCarMilan,negative,2
WileyCarMilan,neutral,1
WileyCarMoises,negative,9
WileyCarMoises,positive,2
WileyCarlosCar,negative,1
WileyCarlosCar,positive,2
WileyCooperBread23,negative,6
WileyCouchAlbert_Gibson,negative,10
WileyCouchAlderson,negative,9
WileyCouchAlderson,positive,1
WileyCouchMarie_Lavender,negative,6
WileyCouchMarie_Lavender,positive,3
WileyCouchMccafferty,negative,3
WileyCouchMccafferty,neutral,1
WileyCousinsCar1987,negative,3
WileyCulverHouse24,negative,5
WileyCulverHouse24,neutral,1
WileyCulverHouse24,positive,1
WileyDHouse,negative,6
WileyDPlate,negative,1
WileyDonaldPlate,negative,12
WileyECandy,negative,4
WileyElliottPlate,negative,12
WileyElliottPlate,neutral,2
WileyFCandy31,negative,3
WileyFCandy31,neutral,1
WileyFLight,negative,4
WileyFisherPlate12,negative,6
WileyFisherPlate12,neutral,2
WileyFisherPlate12,positive,1
WileyFitzgeraldPlate,negative,2
WileyGCouch,negative,6
WileyGCouch,positive,1
WileyGPlate,negative,3
WileyGaitherBanana,negative,18
WileyGrayCar28,negative,5
WileyGreeneLight,negative,4
WileyGreeneLight,positive,1
WileyGutierrezBread,negative,2
WileyHCar,negative,7
WileyHCouch60,negative,5
WileyHCouch60,neutral,1
WileyHCouch60,positive,1
WileyHollinHouse1969,negative,18
WileyHollinHouse1969,positive,2
WileyHollingsheadBread,negative,7
WileyHollingsheadBread,neutral,1
WileyHonakerPlate63,negative,10
WileyHouseBeverly_Snow,negative,2
WileyHouseWindsor,negative,5
WileyHouseWindsor,neutral,2
WileyHouseWindsor,positive,1
WileyIPlate55,negative,7
WileyIPlate55,neutral,1
WileyIcecreamBenny_Krick,negative,1
WileyIcecreamBenny_Krick,neutral,1
WileyIcecreamBenny_Krick,positive,1
WileyIcecreamKline,negative,11
WileyJCouch,negative,3
WileyJamesCouch,negative,21
WileyJamesCouch,positive,2
WileyJamesHouse,negative,3
WileyJanetCandy,negative,5
WileyJanetCandy,neutral,1
WileyJenniferCandy,negative,6
WileyJerniganLight1950,negative,4
WileyJoeCar,negative,4
WileyJonesBanana,negative,3
WileyJonesBanana,neutral,1
WileyJonesCandy1950,negative,10
WileyKBanana,negative,4
WileyKCouch,negative,8
WileyKCouch,neutral,2
WileyKohnCandy,negative,5
WileyKohnCandy,positive,2
WileyKyleCandy,negative,13
WileyKyleCandy,neutral,3
WileyLBread,negative,6
WileyLCandy,negative,10
WileyLCandy,positive,1
WileyLLight,negative,15
WileyLLight,neutral,3
WileyLaneHouse,negative,1
WileyLaperouseHouse2006,negative,6
WileyLaperouseHouse2006,neutral,1
WileyLaquitaCar,negative,6
WileyLightErick_Torres,negative,1
WileyLightErick_Torres,neutral,1
WileyLightJason,negative,7
WileyLightJason,neutral,2
WileyLightJason,positive,1
WileyLightScott,negative,3
WileyLightScottie_Garcia,negative,12
WileyLornaCouch,negative,5
WileyLornaCouch,positive,1
WileyMBread,negative,10
WileyMBread,neutral,1
WileyMBread,positive,1
WileyMCar,negative,15
WileyMIcecream,negative,10
WileyMPlate,negative,3
WileyMPlate39,negative,8
WileyMatthewCouch,negative,13
WileyMatthewCouch,neutral,3
WileyMatthewCouch,positive,3
WileyMccardleCar50,negative,10
WileyMccombsLight,negative,12
WileyMccombsLight,neutral,1
WileyMccombsLight,positive,1
WileyMckeownBanana,negative,1
WileyMclaughlinBowl61,negative,11
WileyMcwilliamsHouse,negative,5
WileyMcwilliamsHouse,positive,1
WileyMidkiffBanana,negative,4
WileyMonfordIcecream,negative,4
WileyMonfordIcecream,neutral,1
WileyNicksonBanana1956,negative,3
WileyNicksonBanana1956,neutral,1
WileyNicksonBanana1956,positive,1
WileyOCar,negative,5
WileyOCar,neutral,1
WileyPBanana,negative,20
WileyPBowl1976,negative,4
WileyPBread,negative,2
WileyPBread,neutral,1
WileyPCandy1999,negative,17
WileyPCandy1999,neutral,1
WileyPCandy6,negative,7
WileyPCandy6,neutral,1
WileyPCandy6,positive,1
WileyPalaciosCar,negative,5
WileyPalaciosCar,positive,3
WileyPaulineBowl,negative,2
WileyPlateHunter,negative,6
WileyPlateHunter,neutral,1
WileyPlateLupe_Cole,negative,7
WileyPlateRodolfo_Lively,negative,4
WileyRCandy,negative,3
WileyRCar,negative,10
WileyRCar,neutral,1
WileyRCar,positive,2
WileyRCouch,negative,4
WileyRCouch,neutral,1
WileyRIcecream86,negative,8
WileyRLight20,negative,9
WileyRLight29,negative,6
WileyRLight29,neutral,2
WileyRLight29,positive,1
WileyRandallIcecream,negative,14
WileyRandallIcecream,neutral,3
WileyRandallIcecream,positive,2
WileyRathjeHouse,negative,8
WileyRathjeHouse,neutral,2
WileyRaymondBowl98,negative,2
